Programme...:	MICH
Date........:	   202002-09-
Heure.......:	     5 05:09:
Colonnes....:	            3
Lignes......:	          809
Décalage....:	           17
Commentaires:	

P.abs.i.(mp):	 1.6057500E+5	P.cal.i.(µm):	 9.9218750E-3	V_min___(mV):	 2.3888617E+6	
P.abs.f.(mp):	 1.6138300E+5	P.cal.f.(µm):	 8.0267969E+0	V_max___(mV):	 5.3981435E+5	
Nbre_de_pts_:	 8.0900000E+2	Délai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+1	
Source......:	Laser He-Ne	
Filtre......:		
Détecteur...:		
Éch._du_pico:		
Temps___(ms):	Pos.cal.(µm):	Tension_(mV):	
 3.4337520E+6	 9.9218750E-3	 8.0850023E+2	
 3.4338320E+6	 1.9843750E-2	 8.5979480E+2	
 3.4339120E+6	 2.9765625E-2	 8.9154863E+2	
 3.4339920E+6	 3.9687500E-2	 8.7933564E+2	
 3.4340720E+6	 4.9609375E-2	 9.0131903E+2	
 3.4341520E+6	 5.9531250E-2	 8.4758180E+2	
 3.4342320E+6	 6.9453125E-2	 8.4758180E+2	
 3.4523820E+6	 2.2820313E+0	 5.3981435E+2	
 3.4524620E+6	 2.2919531E+0	 5.4714215E+2	
 3.4525420E+6	 2.3018750E+0	 6.1064970E+2	
 3.4526240E+6	 2.3117969E+0	 6.6927212E+2	
 3.4527080E+6	 2.3217187E+0	 7.7674645E+2	
 3.4527930E+6	 2.3316406E+0	 9.2574501E+2	
 3.4528770E+6	 2.3415625E+0	 1.1504641E+3	
 3.4529610E+6	 2.3514844E+0	 1.1846604E+3	
 3.4530460E+6	 2.3614062E+0	 1.5974597E+3	
 3.4531300E+6	 2.3713281E+0	 1.5583781E+3	
 3.4532160E+6	 2.3812500E+0	 1.8930142E+3	
 3.4532980E+6	 2.3911719E+0	 2.1006351E+3	
 3.4533780E+6	 2.4010937E+0	 2.1763556E+3	
 3.4534580E+6	 2.4110156E+0	 2.2838299E+3	
 3.4535380E+6	 2.4209375E+0	 2.3131411E+3	
 3.4536180E+6	 2.4308594E+0	 2.2936003E+3	
 3.4536980E+6	 2.4407812E+0	 2.2374206E+3	
 3.4537780E+6	 2.4507031E+0	 2.1836834E+3	
 3.4538580E+6	 2.4606250E+0	 2.1201758E+3	
 3.4539380E+6	 2.4705469E+0	 2.0297997E+3	
 3.4540210E+6	 2.4804687E+0	 1.9907181E+3	
 3.4541050E+6	 2.4903906E+0	 1.7708843E+3	
 3.4541860E+6	 2.5003125E+0	 1.5461651E+3	
 3.4542690E+6	 2.5102344E+0	 1.5241817E+3	
 3.4543510E+6	 2.5201562E+0	 1.2970201E+3	
 3.4544350E+6	 2.5300781E+0	 1.1187103E+3	
 3.4545150E+6	 2.5400000E+0	 1.0478749E+3	
 3.4545990E+6	 2.5499219E+0	 8.7689304E+2	
 3.4546790E+6	 2.5598437E+0	 8.4513921E+2	
 3.4547590E+6	 2.5697656E+0	 7.3277968E+2	
 3.4548450E+6	 2.5796875E+0	 6.6927212E+2	
 3.4549300E+6	 2.5896094E+0	 6.1553490E+2	
 3.4550100E+6	 2.5995312E+0	 6.2042010E+2	
 3.4550910E+6	 2.6094531E+0	 5.6912553E+2	
 3.4551740E+6	 2.6193750E+0	 5.6668293E+2	
 3.4552540E+6	 2.6292969E+0	 5.8133852E+2	
 3.4553340E+6	 2.6392187E+0	 5.9843671E+2	
 3.4554140E+6	 2.6491406E+0	 6.4973134E+2	
 3.4554990E+6	 2.6590625E+0	 7.1079630E+2	
 3.4555840E+6	 2.6689844E+0	 8.7689304E+2	
 3.4556680E+6	 2.6789062E+0	 8.7445039E+2	
 3.4557480E+6	 2.6888281E+0	 9.2574501E+2	
 3.4558300E+6	 2.6987500E+0	 1.0942843E+3	
 3.4559120E+6	 2.7086719E+0	 1.2115290E+3	
 3.4559980E+6	 2.7185937E+0	 1.4386908E+3	
 3.4560820E+6	 2.7285156E+0	 1.5290669E+3	
 3.4561650E+6	 2.7384375E+0	 1.6927210E+3	
 3.4562470E+6	 2.7483594E+0	 1.8612604E+3	
 3.4563300E+6	 2.7582813E+0	 1.9198828E+3	
 3.4564100E+6	 2.7682031E+0	 2.0786517E+3	
 3.4564900E+6	 2.7781250E+0	 2.1372740E+3	
 3.4565700E+6	 2.7880469E+0	 2.1910112E+3	
 3.4566500E+6	 2.7979687E+0	 2.2349780E+3	
 3.4567300E+6	 2.8078906E+0	 2.2520761E+3	
 3.4568100E+6	 2.8178125E+0	 2.2447484E+3	
 3.4568900E+6	 2.8277344E+0	 2.2252076E+3	
 3.4569700E+6	 2.8376562E+0	 2.1568148E+3	
 3.4570500E+6	 2.8475781E+0	 2.1299462E+3	
 3.4571300E+6	 2.8575000E+0	 2.0297997E+3	
 3.4572140E+6	 2.8674219E+0	 2.0615535E+3	
 3.4572990E+6	 2.8773438E+0	 1.8954568E+3	
 3.4573800E+6	 2.8872656E+0	 1.8197362E+3	
 3.4574640E+6	 2.8971875E+0	 1.7977529E+3	
 3.4575480E+6	 2.9071094E+0	 1.6805080E+3	
 3.4576320E+6	 2.9170312E+0	 1.6511968E+3	
 3.4577160E+6	 2.9269531E+0	 1.5803615E+3	
 3.4578010E+6	 2.9368750E+0	 1.3165609E+3	
 3.4578820E+6	 2.9467969E+0	 1.2090864E+3	
 3.4579680E+6	 2.9567187E+0	 1.1235955E+3	
 3.4580530E+6	 2.9666406E+0	 9.5017099E+2	
 3.4581330E+6	 2.9765625E+0	 8.8666344E+2	
 3.4582180E+6	 2.9864844E+0	 7.5232047E+2	
 3.4583050E+6	 2.9964062E+0	 6.3996094E+2	
