Programme...:	MICH
Date........:	   202020-01-
Heure.......:	     2 15:33:
Colonnes....:	            3
Lignes......:	         2024
Décalage....:	           17
Commentaires:	

P.abs.i.(mp):	 1.6057500E+5	P.cal.i.(µm):	 9.9218750E-3	V_min___(mV):	 2.7967758E+6	
P.abs.f.(mp):	 1.6259800E+5	P.cal.f.(µm):	 2.0081875E+1	V_max___(mV):	 1.0307767E+6	
Nbre_de_pts_:	 2.0240000E+3	Délai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+1	
Source......:	 Laser He-Ne	
Filtre......:		
Détecteur...:		
Éch._du_pico:		
Temps___(ms):	Pos.cal.(µm):	Tension_(mV):	
 5.3223590E+6	 9.9218750E-3	 1.1040547E+3	
 5.3224390E+6	 1.9843750E-2	 1.1064973E+3	
 5.3225190E+6	 2.9765625E-2	 1.1064973E+3	
 5.3225990E+6	 3.9687500E-2	 1.1016121E+3	
 5.3226790E+6	 4.9609375E-2	 1.0918417E+3	
 5.3227590E+6	 5.9531250E-2	 1.0893991E+3	
 5.3228390E+6	 6.9453125E-2	 1.1089399E+3	
 5.3314370E+6	 1.1211719E+0	 1.1748900E+3	
 5.3315210E+6	 1.1310938E+0	 1.2750367E+3	
 5.3316060E+6	 1.1410156E+0	 1.4435760E+3	
 5.3316910E+6	 1.1509375E+0	 1.7342452E+3	
 5.3317710E+6	 1.1608594E+0	 1.9101124E+3	
 5.3318510E+6	 1.1707812E+0	 2.1104054E+3	
 5.3319310E+6	 1.1807031E+0	 2.2642891E+3	
 5.3320110E+6	 1.1906250E+0	 2.3204689E+3	
 5.3320910E+6	 1.2005469E+0	 2.4963360E+3	
 5.3321710E+6	 1.2104687E+0	 2.6111383E+3	
 5.3322510E+6	 1.2203906E+0	 2.6844163E+3	
 5.3323310E+6	 1.2303125E+0	 2.7088423E+3	
 5.3324110E+6	 1.2402344E+0	 2.7479239E+3	
 5.3324910E+6	 1.2501562E+0	 2.7479239E+3	
 5.3325710E+6	 1.2600781E+0	 2.7381535E+3	
 5.3326510E+6	 1.2700000E+0	 2.6404495E+3	
 5.3327310E+6	 1.2799219E+0	 2.5525160E+3	
 5.3328110E+6	 1.2898437E+0	 2.4743526E+3	
 5.3328910E+6	 1.2997656E+0	 2.2740595E+3	
 5.3329710E+6	 1.3096875E+0	 2.1934538E+3	
 5.3330510E+6	 1.3196094E+0	 2.0786517E+3	
 5.3331310E+6	 1.3295313E+0	 2.0102589E+3	
 5.3332110E+6	 1.3394531E+0	 1.8588178E+3	
 5.3332910E+6	 1.3493750E+0	 1.7073766E+3	
 5.3333710E+6	 1.3592969E+0	 1.5974597E+3	
 5.3334510E+6	 1.3692187E+0	 1.4924279E+3	
 5.3335310E+6	 1.3791406E+0	 1.3776258E+3	
 5.3336110E+6	 1.3890625E+0	 1.2677089E+3	
 5.3337060E+6	 1.3989844E+0	 1.2164142E+3	
 5.3337890E+6	 1.4089062E+0	 1.1480215E+3	
 5.3338720E+6	 1.4188281E+0	 1.1333659E+3	
 5.3339520E+6	 1.4287500E+0	 1.0771861E+3	
 5.3340320E+6	 1.4386719E+0	 1.0771861E+3	
 5.3341120E+6	 1.4485937E+0	 1.0771861E+3	
 5.3341920E+6	 1.4585156E+0	 1.1504641E+3	
 5.3342730E+6	 1.4684375E+0	 1.2359550E+3	
 5.3343580E+6	 1.4783594E+0	 1.3165609E+3	
 5.3344420E+6	 1.4882812E+0	 1.4655594E+3	
 5.3345260E+6	 1.4982031E+0	 1.5779189E+3	
 5.3346110E+6	 1.5081250E+0	 1.6756228E+3	
 5.3346940E+6	 1.5180469E+0	 1.8783586E+3	
 5.3347740E+6	 1.5279687E+0	 1.8832438E+3	
 5.3348580E+6	 1.5378906E+0	 2.0273571E+3	
 5.3349380E+6	 1.5478125E+0	 2.1543722E+3	
 5.3350180E+6	 1.5577344E+0	 2.3400097E+3	
 5.3350980E+6	 1.5676562E+0	 2.4474840E+3	
 5.3351780E+6	 1.5775781E+0	 2.5451882E+3	
 5.3352580E+6	 1.5875000E+0	 2.5891550E+3	
 5.3353380E+6	 1.5974219E+0	 2.6599903E+3	
 5.3354180E+6	 1.6073438E+0	 2.6844163E+3	
 5.3354980E+6	 1.6172656E+0	 2.7161701E+3	
 5.3355780E+6	 1.6271875E+0	 2.7430387E+3	
 5.3356580E+6	 1.6371094E+0	 2.7528090E+3	
 5.3357380E+6	 1.6470312E+0	 2.7552516E+3	
 5.3358180E+6	 1.6569531E+0	 2.7381535E+3	
 5.3358980E+6	 1.6668750E+0	 2.7039571E+3	
 5.3359780E+6	 1.6767969E+0	 2.6160235E+3	
 5.3360580E+6	 1.6867188E+0	 2.5329752E+3	
 5.3361380E+6	 1.6966406E+0	 2.4303858E+3	
 5.3362180E+6	 1.7065625E+0	 2.3473375E+3	
 5.3362980E+6	 1.7164844E+0	 2.1934538E+3	
 5.3363780E+6	 1.7264062E+0	 2.0615535E+3	
 5.3364620E+6	 1.7363281E+0	 1.8295066E+3	
 5.3365470E+6	 1.7462500E+0	 1.5461651E+3	
 5.3366310E+6	 1.7561719E+0	 1.4362482E+3	
 5.3367150E+6	 1.7660938E+0	 1.2579385E+3	
 5.3368010E+6	 1.7760156E+0	 1.1651196E+3	
 5.3368810E+6	 1.7859375E+0	 1.1235955E+3	
 5.3369620E+6	 1.7958594E+0	 1.1651196E+3	
 5.3370470E+6	 1.8057813E+0	 1.2652663E+3	
 5.3371280E+6	 1.8157031E+0	 1.3165609E+3	
 5.3372080E+6	 1.8256250E+0	 1.4191500E+3	
 5.3372900E+6	 1.8355469E+0	 1.5876893E+3	
 5.3373720E+6	 1.8454687E+0	 1.6976062E+3	
 5.3374570E+6	 1.8553906E+0	 2.0468979E+3	
 5.3375370E+6	 1.8653125E+0	 2.0859795E+3	
 5.3376170E+6	 1.8752344E+0	 2.3375671E+3	
